countyFIPS,County Name,police,fire,emt,home_health,long_term_care,hospital_staff,outpatient,hospital_patients,police_isolation_mask,police_isolation_gown,police_n95_respirator,police_face_shield,police_goggles,police_sterile_exam_gloves,police_non-sterile_exam_gloves,police_bouffant,police_shoe_covers,fire_isolation_mask,fire_isolation_gown,fire_n95_respirator,fire_face_shield,fire_goggles,fire_sterile_exam_gloves,fire_non-sterile_exam_gloves,fire_bouffant,fire_shoe_covers,emt_isolation_mask,emt_isolation_gown,emt_n95_respirator,emt_face_shield,emt_goggles,emt_sterile_exam_gloves,emt_non-sterile_exam_gloves,emt_bouffant,emt_shoe_covers,long_term_care_isolation_mask,long_term_care_isolation_gown,long_term_care_n95_respirator,long_term_care_face_shield,long_term_care_goggles,long_term_care_sterile_exam_gloves,long_term_care_non-sterile_exam_gloves,long_term_care_bouffant,long_term_care_shoe_covers,home_health_isolation_mask,home_health_isolation_gown,home_health_n95_respirator,home_health_face_shield,home_health_goggles,home_health_sterile_exam_gloves,home_health_non-sterile_exam_gloves,home_health_bouffant,home_health_shoe_covers,hospital_staff_isolation_mask,hospital_staff_isolation_gown,hospital_staff_n95_respirator,hospital_staff_face_shield,hospital_staff_goggles,hospital_staff_sterile_exam_gloves,hospital_staff_non-sterile_exam_gloves,hospital_staff_bouffant,hospital_staff_shoe_covers,hospital_patients_isolation_mask,hospital_patients_isolation_gown,hospital_patients_n95_respirator,hospital_patients_face_shield,hospital_patients_goggles,hospital_patients_sterile_exam_gloves,hospital_patients_non-sterile_exam_gloves,hospital_patients_bouffant,hospital_patients_shoe_covers,State
31081,Hamilton County,23.06914711877187,0.0,5.492654075898065,25.107540678335567,54.0969265052362,47.90281076075676,36.52625590053771,12.0,13.380105328887684,0.0,40.140315986663055,0.0,0.0,0.0,40.140315986663055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611178528930099,22.556499405021384,8.055892644650495,0.0,0.0,0.0,11.278249702510692,0.0,0.0,586.9516525818127,78.26022034424169,78.26022034424169,0.0,0.0,0.0,586.9516525818127,0.0,0.0,108.96672654397635,0.0,36.32224218132545,0.0,0.0,0.0,108.96672654397635,0.0,0.0,79.51866586285621,22.99334916516324,4.790281076075676,0.0,0.0,0.0,1179.3672009298314,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31083,Harlan County,7.219383831997677,1.2513598642129307,3.6578211415454893,12.835429521518323,25.991132453325537,43.82541588802697,20.41035612008265,19.0,4.187242622558652,0.0,12.561727867675957,0.0,0.0,0.0,12.561727867675957,0.0,0.0,0.36706556016912634,0.0,1.101196680507379,0.0,0.0,0.0,1.101196680507379,0.0,0.0,1.072960868186677,15.021452154613476,5.364804340933385,0.0,0.0,0.0,7.510726077306738,0.0,0.0,282.00378711858207,37.60050494914427,37.60050494914427,0.0,0.0,0.0,282.00378711858207,0.0,0.0,55.70576412338952,0.0,18.56858804112984,0.0,0.0,0.0,55.70576412338952,0.0,0.0,72.75019037412476,21.036199626252944,4.382541588802697,0.0,0.0,0.0,1078.981739163224,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31085,Hayes County,1.9693112109768809,0.34134727656932606,0.997784346894953,3.501262135751448,7.089888793481109,11.954743623893748,5.567558681276983,0.0,1.1422005023665909,0.0,3.4266015070997726,0.0,0.0,0.0,3.4266015070997726,0.0,0.0,0.10012853446033565,0.0,0.30038560338100695,0.0,0.0,0.0,0.30038560338100695,0.0,0.0,0.29268340842251955,4.097567717915274,1.4634170421125978,0.0,0.0,0.0,2.048783858957637,0.0,0.0,76.92529340927003,10.25670578790267,10.25670578790267,0.0,0.0,0.0,76.92529340927003,0.0,0.0,15.195477669161283,0.0,5.065159223053761,0.0,0.0,0.0,15.195477669161283,0.0,0.0,19.84487441566362,5.7382769394689985,1.1954743623893749,0.0,0.0,0.0,294.3257880202641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31087,Hitchcock County,5.89938998342532,1.0225609304603889,2.9890242582688287,10.488596549832428,21.23890764381217,35.81236647418062,16.678521776233218,0.0,3.4216461903866855,0.0,10.264938571160057,0.0,0.0,0.0,10.264938571160057,0.0,0.0,0.29995120626838073,0.0,0.8998536188051421,0.0,0.0,0.0,0.8998536188051421,0.0,0.0,0.8767804490921898,12.274926287290658,4.383902245460949,0.0,0.0,0.0,6.137463143645329,0.0,0.0,230.44214793536202,30.725619724714935,30.725619724714935,0.0,0.0,0.0,230.44214793536202,0.0,0.0,45.520509026272734,0.0,15.173503008757578,0.0,0.0,0.0,45.520509026272734,0.0,0.0,59.44852834713983,17.189935907606696,3.5812366474180624,0.0,0.0,0.0,881.700462594327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31089,Holt County,26.46656734729647,0.0,8.82218911576549,34.59077091059747,75.10745294343408,123.63430662547432,57.097721249712095,42.0,15.350609061431951,0.0,46.05182718429585,0.0,0.0,0.0,46.05182718429585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5878421406245438,36.22978996874361,12.939210703122718,0.0,0.0,0.0,18.114894984371805,0.0,0.0,814.9158644362598,108.6554485915013,108.6554485915013,0.0,0.0,0.0,814.9158644362598,0.0,0.0,150.123945751993,0.0,50.04131525066433,0.0,0.0,0.0,150.123945751993,0.0,0.0,205.23294899828736,59.344467180227674,12.363430662547433,0.0,0.0,0.0,3043.876629119178,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31091,Hooker County,1.4566922406575191,0.25249332171397,0.7380574019331431,2.589870690436537,5.244364595611839,8.842879773856328,4.118302625413126,0.0,0.844881499581361,0.0,2.534644498744083,0.0,0.0,0.0,2.534644498744083,0.0,0.0,0.07406470770276453,0.0,0.2221941231082936,0.0,0.0,0.0,0.2221941231082936,0.0,0.0,0.21649683790038862,3.0309557306054407,1.0824841895019433,0.0,0.0,0.0,1.5154778653027203,0.0,0.0,56.90135586238845,7.586847448318459,7.586847448318459,0.0,0.0,0.0,56.90135586238845,0.0,0.0,11.24003879649457,0.0,3.7466795988315234,0.0,0.0,0.0,11.24003879649457,0.0,0.0,14.679180424601505,4.244582291451038,0.8842879773856329,0.0,0.0,0.0,217.7117000323428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31093,Howard County,15.946015999622983,0.0,3.79667047610071,17.355008544816894,37.393253037993055,33.111713358330896,25.247932140601193,10.0,9.24868927978133,0.0,27.746067839343986,0.0,0.0,0.0,27.746067839343986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113690006322875,15.59166008852025,5.568450031614375,0.0,0.0,0.0,7.795830044260125,0.0,0.0,405.7167954622246,54.09557272829662,54.09557272829662,0.0,0.0,0.0,405.7167954622246,0.0,0.0,75.32073708450531,0.0,25.10691236150177,0.0,0.0,0.0,75.32073708450531,0.0,0.0,54.96544417482929,15.893622411998829,3.3111713358330896,0.0,0.0,0.0,815.2103828821067,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31095,Jefferson County,15.049638603625926,2.6086040246284936,7.625150225837136,26.756933848703582,54.18151457577862,91.35913619734853,42.54774237340306,17.0,8.728790390103036,0.0,26.186371170309112,0.0,0.0,0.0,26.186371170309112,0.0,0.0,0.7651905138910248,0.0,2.295571541673074,0.0,0.0,0.0,2.295571541673074,0.0,0.0,2.2367107329122264,31.313950260771172,11.183553664561133,0.0,0.0,0.0,15.656975130385586,0.0,0.0,587.869433147198,78.38259108629306,78.38259108629306,0.0,0.0,0.0,587.869433147198,0.0,0.0,116.12509290337354,0.0,38.70836430112451,0.0,0.0,0.0,116.12509290337354,0.0,0.0,151.65616608759856,43.85238537472729,9.135913619734854,0.0,0.0,0.0,2249.261933178721,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31097,Johnson County,10.831211660372844,1.8774100211312932,5.487813907922241,19.256941746632965,38.9943883641461,65.7510899314156,30.621572747023404,18.0,6.282102763016249,0.0,18.846308289048746,0.0,0.0,0.0,18.846308289048746,0.0,0.0,0.550706939531846,0.0,1.652120818595538,0.0,0.0,0.0,1.652120818595538,0.0,0.0,1.6097587463238574,22.536622448534004,8.048793731619288,0.0,0.0,0.0,11.268311224267002,0.0,0.0,423.0891137509851,56.41188183346468,56.41188183346468,0.0,0.0,0.0,423.0891137509851,0.0,0.0,83.57512718038707,0.0,27.858375726795686,0.0,0.0,0.0,83.57512718038707,0.0,0.0,109.1468092861499,31.56052316707949,6.575108993141561,0.0,0.0,0.0,1618.7918341114523,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31099,Kearney County,13.872750884267724,2.404610153273072,7.02886044802898,24.664530988834766,49.94449860483709,84.21481544163763,39.22049201181562,10.0,8.04619551287528,0.0,24.138586538625837,0.0,0.0,0.0,24.138586538625837,0.0,0.0,0.7053523116267678,0.0,2.1160569348803033,0.0,0.0,0.0,2.1160569348803033,0.0,0.0,2.0617990647551676,28.865186906572344,10.308995323775838,0.0,0.0,0.0,14.432593453286172,0.0,0.0,541.8978098624823,72.25304131499765,72.25304131499765,0.0,0.0,0.0,541.8978098624823,0.0,0.0,107.04406449154287,0.0,35.681354830514294,0.0,0.0,0.0,107.04406449154287,0.0,0.0,139.79659363311845,40.423111411986056,8.421481544163763,0.0,0.0,0.0,2073.3687561731185,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31101,Keith County,17.15992003144063,2.9743861387830424,8.694359482596585,30.50882863191663,61.77892252367378,104.16964238000256,48.5138464700426,18.0,9.952753618235565,0.0,29.858260854706693,0.0,0.0,0.0,29.858260854706693,0.0,0.0,0.8724866007096924,0.0,2.617459802129077,0.0,0.0,0.0,2.617459802129077,0.0,0.0,2.550345448228332,35.70483627519665,12.751727241141657,0.0,0.0,0.0,17.852418137598324,0.0,0.0,670.3013093818604,89.37350791758139,89.37350791758139,0.0,0.0,0.0,670.3013093818604,0.0,0.0,132.40831626251816,0.0,44.136105420839385,0.0,0.0,0.0,132.40831626251816,0.0,0.0,172.92160635080424,50.001428342401226,10.416964238000256,0.0,0.0,0.0,2564.656595395663,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31103,Keya Paha County,2.119007974761195,0.0,0.7063359915870651,2.76946074838001,6.013371120731883,9.898604464103734,4.571447633581797,0.0,1.2290246253614932,0.0,3.6870738760844795,0.0,0.0,0.0,3.6870738760844795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20719189086553907,2.900686472117547,1.0359594543276953,0.0,0.0,0.0,1.4503432360587736,0.0,0.0,65.24507665994092,8.69934355465879,8.69934355465879,0.0,0.0,0.0,65.24507665994092,0.0,0.0,12.019459647969244,0.0,4.006486549323081,0.0,0.0,0.0,12.019459647969244,0.0,0.0,16.431683410412198,4.751330142769792,0.9898604464103734,0.0,0.0,0.0,243.70364190623394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31105,Kimball County,9.548681097186924,0.0,3.182893699062308,12.479753645305454,27.09747383436501,44.605125823355785,20.599873207405814,15.0,5.538235036368415,0.0,16.61470510910525,0.0,0.0,0.0,16.61470510910525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336488183916104,13.071083457482544,4.668244091958052,0.0,0.0,0.0,6.535541728741272,0.0,0.0,294.0075911028604,39.20101214704805,39.20101214704805,0.0,0.0,0.0,294.0075911028604,0.0,0.0,54.16213082062567,0.0,18.054043606875222,0.0,0.0,0.0,54.16213082062567,0.0,0.0,74.0445088667706,21.410460395210777,4.4605125823355785,0.0,0.0,0.0,1098.1781977710195,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31107,Knox County,22.989834446703455,2.419982573337206,2.8233130022267403,29.977175390732807,58.70294184149493,95.95398475672128,47.27465055440963,23.0,13.334103979088002,0.0,40.00231193726401,0.0,0.0,0.0,40.00231193726401,0.0,0.0,0.7098615548455803,0.0,2.129584664536741,0.0,0.0,0.0,2.129584664536741,0.0,0.0,0.8281718139865105,11.594405395811147,4.140859069932552,0.0,0.0,0.0,5.797202697905574,0.0,0.0,636.92691898022,84.92358919736266,84.92358919736266,0.0,0.0,0.0,636.92691898022,0.0,0.0,130.10094119578036,0.0,43.366980398593455,0.0,0.0,0.0,130.10094119578036,0.0,0.0,159.28361469615731,46.05791268322621,9.595398475672129,0.0,0.0,0.0,2362.387104710478,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31109,Lancaster County,578.656198160381,66.40317028069946,0.0,1358.6136132131473,1870.3935946841539,4306.842178444969,1971.816559945406,1062.0,335.620594933021,0.0,1006.8617847990629,0.0,0.0,0.0,1006.8617847990629,0.0,0.0,19.478263282338506,0.0,58.43478984701552,0.0,0.0,0.0,58.43478984701552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20293.77050232307,2705.8360669764093,2705.8360669764093,0.0,0.0,0.0,20293.77050232307,0.0,0.0,5896.383081345059,0.0,1965.4610271150198,0.0,0.0,0.0,5896.383081345059,0.0,0.0,7149.358016218649,2067.284245653585,430.68421784449697,0.0,0.0,0.0,106034.45443331514,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31111,Lincoln County,74.57324470720913,12.926029082582916,37.783777318319295,132.58467050718662,268.4776326850319,452.69839358419335,210.83052472679455,116.0,43.25248193018129,0.0,129.75744579054387,0.0,0.0,0.0,129.75744579054387,0.0,0.0,3.7916351975576554,0.0,11.374905592672967,0.0,0.0,0.0,11.374905592672967,0.0,0.0,11.083241346706993,155.16537885389792,55.41620673353496,0.0,0.0,0.0,77.58268942694896,0.0,0.0,2912.9823146325957,388.39764195101276,388.39764195101276,0.0,0.0,0.0,2912.9823146325957,0.0,0.0,575.4174700011898,0.0,191.80582333372996,0.0,0.0,0.0,575.4174700011898,0.0,0.0,751.479333349761,217.2952289204128,45.26983935841934,0.0,0.0,0.0,11145.434450042841,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31113,Logan County,1.5976624574953435,0.2769281592991929,0.8094823117976407,2.8405033378981375,5.751883750025888,9.698642332616618,4.516848040775686,0.0,0.9266442253472992,0.0,2.7799326760418976,0.0,0.0,0.0,2.7799326760418976,0.0,0.0,0.08123226006109659,0.0,0.24369678018328975,0.0,0.0,0.0,0.24369678018328975,0.0,0.0,0.2374481447939746,3.3242740271156443,1.187240723969873,0.0,0.0,0.0,1.6621370135578222,0.0,0.0,62.407938687780884,8.321058491704116,8.321058491704116,0.0,0.0,0.0,62.407938687780884,0.0,0.0,12.327784486477915,0.0,4.109261495492639,0.0,0.0,0.0,12.327784486477915,0.0,0.0,16.099746272143584,4.655348319655976,0.9698642332616618,0.0,0.0,0.0,238.78057422902114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31115,Loup County,1.7456839891332925,0.0,0.5818946630444308,2.2815408646703808,4.953943454300212,8.154681593256676,3.766056115010314,0.0,1.0124967136973095,0.0,3.037490141091929,0.0,0.0,0.0,3.037490141091929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706891011596997,2.3896474162357957,0.8534455057984986,0.0,0.0,0.0,1.1948237081178978,0.0,0.0,53.750286479157296,7.16670486388764,7.16670486388764,0.0,0.0,0.0,53.750286479157296,0.0,0.0,9.901887352669451,0.0,3.300629117556484,0.0,0.0,0.0,9.901887352669451,0.0,0.0,13.536771444806082,3.9142471647632044,0.8154681593256676,0.0,0.0,0.0,200.76826082597935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31117,McPherson County,1.0551407139073528,0.18289105707727446,0.5346046283797253,1.8759473916065241,3.7987039739475787,6.405253091327019,2.983052048319772,0.0,0.6119816140662646,0.0,1.8359448421987938,0.0,0.0,0.0,1.8359448421987938,0.0,0.0,0.053648043409333844,0.0,0.16094413022800153,0.0,0.0,0.0,0.16094413022800153,0.0,0.0,0.15681735765805277,2.1954430072127384,0.7840867882902639,0.0,0.0,0.0,1.0977215036063692,0.0,0.0,41.21593811733123,5.495458415644164,5.495458415644164,0.0,0.0,0.0,41.21593811733123,0.0,0.0,8.141611679572314,0.0,2.713870559857438,0.0,0.0,0.0,8.141611679572314,0.0,0.0,10.63272013160285,3.074521483836969,0.6405253091327019,0.0,0.0,0.0,157.69733110847122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31119,Madison County,96.8459192564624,10.194307290153935,11.893358505179592,126.2804703599773,247.28931297343144,404.2113431320404,199.14701870009887,131.0,56.17063316874818,0.0,168.51189950624456,0.0,0.0,0.0,168.51189950624456,0.0,0.0,2.990330138445154,0.0,8.970990415335462,0.0,0.0,0.0,8.970990415335462,0.0,0.0,3.48871849485268,48.84205892793752,17.4435924742634,0.0,0.0,0.0,24.42102946396876,0.0,0.0,2683.0890457617306,357.7452061015641,357.7452061015641,0.0,0.0,0.0,2683.0890457617306,0.0,0.0,548.0572413623014,0.0,182.68574712076713,0.0,0.0,0.0,548.0572413623014,0.0,0.0,670.990829599187,194.0214447033794,40.42113431320404,0.0,0.0,0.0,9951.683267910834,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31121,Merrick County,19.187176738103375,0.0,4.568375413834136,20.88255876882157,44.993743570153015,39.8419452434222,30.379784910839767,20.0,11.128562508099957,0.0,33.38568752429987,0.0,0.0,0.0,33.38568752429987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3400567880580134,18.760795032812187,6.700283940290067,0.0,0.0,0.0,9.380397516406093,0.0,0.0,488.1821177361602,65.09094903148802,65.09094903148802,0.0,0.0,0.0,488.1821177361602,0.0,0.0,90.63030505668561,0.0,30.21010168556187,0.0,0.0,0.0,90.63030505668561,0.0,0.0,66.13762910408086,19.124133716842657,3.9841945243422203,0.0,0.0,0.0,980.9086918930547,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31123,Morrill County,12.204013671019192,0.0,4.068004557006398,15.950169719578172,34.63283963081564,57.00908427092995,26.328362177526927,20.0,7.078327929191131,0.0,21.234983787573395,0.0,0.0,0.0,21.234983787573395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1932813367218766,16.705938714106274,5.9664066836093825,0.0,0.0,0.0,8.352969357053137,0.0,0.0,375.7663099943497,50.10217466591329,50.10217466591329,0.0,0.0,0.0,375.7663099943497,0.0,0.0,69.22373658296927,0.0,23.074578860989753,0.0,0.0,0.0,69.22373658296927,0.0,0.0,94.63507988974371,27.364360450046373,5.700908427092995,0.0,0.0,0.0,1403.5636547502954,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31125,Nance County,9.7097008422887,1.022073772872495,1.1924194016845773,12.660787349974646,24.793045168053368,40.52593283232144,19.96633404956403,19.0,5.631626488527446,0.0,16.89487946558234,0.0,0.0,0.0,16.89487946558234,0.0,0.0,0.29980830670926517,0.0,0.8994249201277956,0.0,0.0,0.0,0.8994249201277956,0.0,0.0,0.349776357827476,4.896869009584663,1.74888178913738,0.0,0.0,0.0,2.4484345047923317,0.0,0.0,269.004540073379,35.86727200978387,35.86727200978387,0.0,0.0,0.0,269.004540073379,0.0,0.0,54.947817098889956,0.0,18.315939032963318,0.0,0.0,0.0,54.947817098889956,0.0,0.0,67.27304850165358,19.45244775951429,4.052593283232144,0.0,0.0,0.0,997.7484663317539,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31127,Nemaha County,14.891581087777455,2.5812073885480924,7.545067751140578,26.475921486398153,53.61247794810226,90.399644843587,42.10088842284504,16.0,8.637117030910924,0.0,25.911351092732772,0.0,0.0,0.0,25.911351092732772,0.0,0.0,0.7571541673074405,0.0,2.271462501922321,0.0,0.0,0.0,2.271462501922321,0.0,0.0,2.213219873667903,30.985078231350638,11.066099368339513,0.0,0.0,0.0,15.492539115675319,0.0,0.0,581.6953857369094,77.55938476492126,77.55938476492126,0.0,0.0,0.0,581.6953857369094,0.0,0.0,114.90549925096798,0.0,38.30183308365599,0.0,0.0,0.0,114.90549925096798,0.0,0.0,150.0634104403544,43.39182952492176,9.0399644843587,0.0,0.0,0.0,2225.639256049112,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31129,Nuckolls County,8.859764537019633,1.5356925197500697,4.4889473654232805,15.751882146526036,31.896809886507196,53.7833802081467,25.047975498846988,25.0,5.138663431471387,0.0,15.41599029441416,0.0,0.0,0.0,15.41599029441416,0.0,0.0,0.4504698057933538,0.0,1.3514094173800613,0.0,0.0,0.0,1.3514094173800613,0.0,0.0,1.3167578938574955,18.43461051400494,6.583789469287478,0.0,0.0,0.0,9.21730525700247,0.0,0.0,346.08038726860303,46.14405163581374,46.14405163581374,0.0,0.0,0.0,346.08038726860303,0.0,0.0,68.363168515923,0.0,22.787722838640995,0.0,0.0,0.0,68.363168515923,0.0,0.0,89.28041114552352,25.816022499910417,5.37833802081467,0.0,0.0,0.0,1324.1468207245719,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31131,Otoe County,34.200228969806744,5.928039688099835,17.32811601136875,60.80499925992645,123.12722273451138,207.6131831949964,96.68953319371697,28.0,19.83613280248791,0.0,59.50839840746373,0.0,0.0,0.0,59.50839840746373,0.0,0.0,1.7388916418426184,0.0,5.216674925527855,0.0,0.0,0.0,5.216674925527855,0.0,0.0,5.0829140300015,71.160796420021,25.4145701500075,0.0,0.0,0.0,35.5803982100105,0.0,0.0,1335.9303666694484,178.12404888925977,178.12404888925977,0.0,0.0,0.0,1335.9303666694484,0.0,0.0,263.8936967880808,0.0,87.96456559602692,0.0,0.0,0.0,263.8936967880808,0.0,0.0,344.637884103694,99.65432793359827,20.76131831949964,0.0,0.0,0.0,5111.436570260811,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31133,Pawnee County,5.58113903935205,0.9673974334876886,2.827777113271705,9.922774360866088,20.093144704301665,33.88041766728239,15.778775308217739,11.0,3.2370606428241886,0.0,9.711181928472566,0.0,0.0,0.0,9.711181928472566,0.0,0.0,0.28376991382305533,0.0,0.8513097414691659,0.0,0.0,0.0,0.8513097414691659,0.0,0.0,0.8294812865597002,11.612738011835804,4.1474064327985,0.0,0.0,0.0,5.806369005917902,0.0,0.0,218.01062004167304,29.068082672223074,29.068082672223074,0.0,0.0,0.0,218.01062004167304,0.0,0.0,43.06484072615882,0.0,14.354946908719606,0.0,0.0,0.0,43.06484072615882,0.0,0.0,56.24149332768876,16.262600480295546,3.388041766728239,0.0,0.0,0.0,834.1358829684924,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31135,Perkins County,6.174922679971977,1.0703199311951426,3.1286274911858016,10.978469451689193,22.2308769001669,37.484993293575734,17.45749690626004,20.0,3.5814551543837463,0.0,10.744365463151238,0.0,0.0,0.0,10.744365463151238,0.0,0.0,0.31396051315057516,0.0,0.9418815394517254,0.0,0.0,0.0,0.9418815394517254,0.0,0.0,0.9177307307478352,12.84823023046969,4.5886536537391756,0.0,0.0,0.0,6.424115115234845,0.0,0.0,241.20501436681087,32.16066858224145,32.16066858224145,0.0,0.0,0.0,241.20501436681087,0.0,0.0,47.64655742033109,0.0,15.88218580677703,0.0,0.0,0.0,47.64655742033109,0.0,0.0,62.225088867335714,17.99279678091635,3.7484993293575735,0.0,0.0,0.0,922.8805348878346,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31137,Phelps County,19.295832407771304,3.3446109506803596,9.776555086604127,34.30629298739542,69.4686066814624,117.13574175515848,54.55241336947534,25.0,11.191582796507355,0.0,33.57474838952207,0.0,0.0,0.0,33.57474838952207,0.0,0.0,0.9810858788662389,0.0,2.943257636598717,0.0,0.0,0.0,2.943257636598717,0.0,0.0,2.867789492070544,40.14905288898761,14.338947460352719,0.0,0.0,0.0,20.074526444493806,0.0,0.0,753.734382493867,100.49791766584893,100.49791766584893,0.0,0.0,0.0,753.734382493867,0.0,0.0,148.8893115652961,0.0,49.62977052176537,0.0,0.0,0.0,148.8893115652961,0.0,0.0,194.44533131356306,56.225156042476065,11.713574175515848,0.0,0.0,0.0,2883.8819620120016,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31139,Pierce County,19.722916061574207,2.076096427534127,2.422112498789815,25.7173367370329,50.36109316886771,82.31866095067736,40.55679334648584,35.0,11.439291315713039,0.0,34.31787394713911,0.0,0.0,0.0,34.31787394713911,0.0,0.0,0.6089882854100106,0.0,1.8269648562300318,0.0,0.0,0.0,1.8269648562300318,0.0,0.0,0.7104863329783457,9.94680866169684,3.5524316648917287,0.0,0.0,0.0,4.97340433084842,0.0,0.0,546.4178608822147,72.85571478429529,72.85571478429529,0.0,0.0,0.0,546.4178608822147,0.0,0.0,111.61324143872278,0.0,37.20441381290759,0.0,0.0,0.0,111.61324143872278,0.0,0.0,136.6489771781244,39.51295725632513,8.231866095067735,0.0,0.0,0.0,2026.6854326056766,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31141,Platte County,92.3511472553006,9.721173395294802,11.341368961177269,120.41959437443916,235.81222556827117,385.45125657794785,189.9042911733186,47.0,53.56366540807434,0.0,160.69099622422306,0.0,0.0,0.0,160.69099622422306,0.0,0.0,2.851544195953142,0.0,8.554632587859425,0.0,0.0,0.0,8.554632587859425,0.0,0.0,3.326801561945332,46.57522186723465,16.63400780972666,0.0,0.0,0.0,23.287610933617326,0.0,0.0,2558.562647415742,341.14168632209896,341.14168632209896,0.0,0.0,0.0,2558.562647415742,0.0,0.0,522.6210395850659,0.0,174.20701319502197,0.0,0.0,0.0,522.6210395850659,0.0,0.0,639.8490859193934,185.01660315741495,38.545125657794785,0.0,0.0,0.0,9489.809936949076,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
31143,Polk County,14.3838222480395,1.5140865524252105,1.7664343111627456,18.755522721062185,36.72808879257238,60.03458023725253,29.57786285887391,16.0,8.34261690386291,0.0,25.02785071158873,0.0,0.0,0.0,25.02785071158873,0.0,0.0,0.4441320553780618,0.0,1.3323961661341852,0.0,0.0,0.0,1.3323961661341852,0.0,0.0,0.5181540646077387,7.254156904508342,2.5907703230386936,0.0,0.0,0.0,3.627078452254171,0.0,0.0,398.49976339941026,53.133301786588035,53.133301786588035,0.0,0.0,0.0,398.49976339941026,0.0,0.0,81.39896860940988,0.0,27.13298953646996,0.0,0.0,0.0,81.39896860940988,0.0,0.0,99.65740319383919,28.81659851388121,6.003458023725253,0.0,0.0,0.0,1478.0513654411573,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
